ubigeo,departamento,provincia,distrito,organizacion_politica,cargo,nombres,apellido_paterno,apellido_materno,sexo
020325,ANCASH,BOLOGNESI,HUALLANCA,"MOVIMIENTO INDEPENDIENTE NUEVA ESPERANZA REGIONAL ANCASHINA ""NUEVA ERA""",REGIDOR DISTRITAL,CARLOS HUMBERTO,PEREZ,GARAY,M
020325,ANCASH,BOLOGNESI,HUALLANCA,"MOVIMIENTO INDEPENDIENTE NUEVA ESPERANZA REGIONAL ANCASHINA ""NUEVA ERA""",REGIDOR DISTRITAL,ENRIQUE,AVILA,HUETE,M
020325,ANCASH,BOLOGNESI,HUALLANCA,"MOVIMIENTO INDEPENDIENTE NUEVA ESPERANZA REGIONAL ANCASHINA ""NUEVA ERA""",REGIDOR DISTRITAL,SARA REISER,DOMINGUEZ,MARQUEZ,F
020325,ANCASH,BOLOGNESI,HUALLANCA,"MOVIMIENTO INDEPENDIENTE NUEVA ESPERANZA REGIONAL ANCASHINA ""NUEVA ERA""",REGIDOR DISTRITAL,CECILIA,POZO,CADILLO,F
020325,ANCASH,BOLOGNESI,HUALLANCA,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,ELEUTERIO,JUSTINIANO,ALVINO,M
020325,ANCASH,BOLOGNESI,HUALLANCA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,ZOSIMO,AVILA,CANARES,M
020325,ANCASH,BOLOGNESI,HUALLANCA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,JUAN FELIX,CRISPIN,TOLEDO,M
020325,ANCASH,BOLOGNESI,HUALLANCA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,JOSE ANTONIO,DURAN,ALCANTARA,M
020325,ANCASH,BOLOGNESI,HUALLANCA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,ESTHER YULIANA,PALACIOS,PAJUELO,F
020325,ANCASH,BOLOGNESI,HUALLANCA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,VIKY,SOSA,MEJIA,M
020325,ANCASH,BOLOGNESI,HUALLANCA,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,HUMBERTO RAUL,ALVAREZ,ANDRES,M
020325,ANCASH,BOLOGNESI,HUALLANCA,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,VICTOR EMILIO,SANTAMARIA,LLANOS,M
020325,ANCASH,BOLOGNESI,HUALLANCA,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,MANUEL OPEN,ANDRADE,BAILON,M
020325,ANCASH,BOLOGNESI,HUALLANCA,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,WALTER,EGUSQUIZA,ESPINOZA,M
020325,ANCASH,BOLOGNESI,HUALLANCA,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,MARIA ROXANA,ALIAGA,CORSINO,F
020325,ANCASH,BOLOGNESI,HUALLANCA,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,YANINA,RODRIGUEZ,ESPINOZA,F
020325,ANCASH,BOLOGNESI,HUALLANCA,RESTAURACION NACIONAL,ALCALDE DISTRITAL,NICEFORO,PEÑA,CERVANTES,M
020325,ANCASH,BOLOGNESI,HUALLANCA,RESTAURACION NACIONAL,REGIDOR DISTRITAL,WILLIAM ROSAS,MARCOS,CARDICH,M
020325,ANCASH,BOLOGNESI,HUALLANCA,RESTAURACION NACIONAL,REGIDOR DISTRITAL,SANTA TERESA GALIANO,CANARES,DE LLANOS,F
020325,ANCASH,BOLOGNESI,HUALLANCA,RESTAURACION NACIONAL,REGIDOR DISTRITAL,LILIAN ROCIO,PEREZ,HILARIO,F
020325,ANCASH,BOLOGNESI,HUALLANCA,RESTAURACION NACIONAL,REGIDOR DISTRITAL,CARMEN LIDUVINA,GUERREROS,POZO,F
020325,ANCASH,BOLOGNESI,HUALLANCA,RESTAURACION NACIONAL,REGIDOR DISTRITAL,CLAUDIO,DURAND,VASQUEZ,M
020325,ANCASH,BOLOGNESI,HUALLANCA,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,ARTURO,OBREGON,VIDAL,M
020325,ANCASH,BOLOGNESI,HUALLANCA,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,MARTIN CAMILO,RODRIGUEZ,CASTILLO,M
020325,ANCASH,BOLOGNESI,HUALLANCA,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,MARLENE ELIZABET,LOZANO,HILARIO,F
020325,ANCASH,BOLOGNESI,HUALLANCA,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,PEDRO ANTONIO,CORDOVA,BARRENECHEA,M
020325,ANCASH,BOLOGNESI,HUALLANCA,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,VIRGILIO,SANTAMARIA,VALENZUELA,M
020325,ANCASH,BOLOGNESI,HUALLANCA,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,DINA NOEMI,AVILA,PULIDO,F
020325,ANCASH,BOLOGNESI,HUALLANCA,MOVIMIENTO REGIONAL INDEPENDIENTE CUENTA CONMIGO,ALCALDE DISTRITAL,RUBEN,PUJAY,CRUZ,M
020325,ANCASH,BOLOGNESI,HUALLANCA,MOVIMIENTO REGIONAL INDEPENDIENTE CUENTA CONMIGO,REGIDOR DISTRITAL,ROSIO SANTOSA,CHAVEZ,SOTO,M
020325,ANCASH,BOLOGNESI,HUALLANCA,MOVIMIENTO REGIONAL INDEPENDIENTE CUENTA CONMIGO,REGIDOR DISTRITAL,LADISLAO,SOTO,MARCOS,M
020325,ANCASH,BOLOGNESI,HUALLANCA,MOVIMIENTO REGIONAL INDEPENDIENTE CUENTA CONMIGO,REGIDOR DISTRITAL,ALCIRA,MACHADO,LEON,F
020325,ANCASH,BOLOGNESI,HUALLANCA,MOVIMIENTO REGIONAL INDEPENDIENTE CUENTA CONMIGO,REGIDOR DISTRITAL,LUIS BALTAZAR,VERDE,GODOY,M
020325,ANCASH,BOLOGNESI,HUALLANCA,MOVIMIENTO REGIONAL INDEPENDIENTE CUENTA CONMIGO,REGIDOR DISTRITAL,EDGAR,RAMIREZ,CADILLO,M
020325,ANCASH,BOLOGNESI,HUALLANCA,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,ALCALDE DISTRITAL,YENY MAGALI,CHAVEZ,MORALES,M
020325,ANCASH,BOLOGNESI,HUALLANCA,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,REGIDOR DISTRITAL,MARTHA SOLEDAD,FLORES,AMEZ,F
020325,ANCASH,BOLOGNESI,HUALLANCA,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,REGIDOR DISTRITAL,JESUS CLEMENTINA,RONQUILLO,VILCA,M
020325,ANCASH,BOLOGNESI,HUALLANCA,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,REGIDOR DISTRITAL,SARA,MORENO,ROJAS,F
020325,ANCASH,BOLOGNESI,HUALLANCA,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,REGIDOR DISTRITAL,DIMAS VICENTE,LAGUNA,JARAMILLO,M
020325,ANCASH,BOLOGNESI,HUALLANCA,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,REGIDOR DISTRITAL,LEVI DENNIS,ALVAREZ,AVILA,M
020402,ANCASH,CARHUAZ,ACOPAMPA,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,JESUS ROSARIO,ROQUE,SANCHEZ,M
020402,ANCASH,CARHUAZ,ACOPAMPA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,AURELIO VICTOR,LEYVA,CAYO,M
020402,ANCASH,CARHUAZ,ACOPAMPA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,LUZ LINDA,MOTTA,BALABARCA,F
020402,ANCASH,CARHUAZ,ACOPAMPA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,TITO HERIBERTO,GRAZA,CHAVEZ,M
020402,ANCASH,CARHUAZ,ACOPAMPA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,TIBERIO FORTUNATO,BARTOLO,ARTEAGA,M
020402,ANCASH,CARHUAZ,ACOPAMPA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,YESELY BANESSA,LAZARTE,ROMERO,M
020402,ANCASH,CARHUAZ,ACOPAMPA,SIEMPRE UNIDOS,ALCALDE DISTRITAL,REYNALDO TIBERIO,TORO,SOTO,M
020402,ANCASH,CARHUAZ,ACOPAMPA,SIEMPRE UNIDOS,REGIDOR DISTRITAL,MARCO ALFREDO,IBARRA,FLORES,M
020402,ANCASH,CARHUAZ,ACOPAMPA,SIEMPRE UNIDOS,REGIDOR DISTRITAL,ANTONIO ALBINO,CANO,MENDOZA,M
020402,ANCASH,CARHUAZ,ACOPAMPA,SIEMPRE UNIDOS,REGIDOR DISTRITAL,NORMA ESPERANZA,GRAZA,GUIMARAY,F
020402,ANCASH,CARHUAZ,ACOPAMPA,SIEMPRE UNIDOS,REGIDOR DISTRITAL,LUIS EDUARDO,HUINCHA,NIEBAL,M
020402,ANCASH,CARHUAZ,ACOPAMPA,SIEMPRE UNIDOS,REGIDOR DISTRITAL,MARIA JUANA,PONTE,FLORES,F
020402,ANCASH,CARHUAZ,ACOPAMPA,"MOVIMIENTO INDEPENDIENTE NUEVA ESPERANZA REGIONAL ANCASHINA ""NUEVA ERA""",ALCALDE DISTRITAL,RICARDO JUAN,EVARISTO,GRAZA,M
020402,ANCASH,CARHUAZ,ACOPAMPA,"MOVIMIENTO INDEPENDIENTE NUEVA ESPERANZA REGIONAL ANCASHINA ""NUEVA ERA""",REGIDOR DISTRITAL,AUBERTO EUGENIO,VALLADARES,HUINCHA,M
020402,ANCASH,CARHUAZ,ACOPAMPA,"MOVIMIENTO INDEPENDIENTE NUEVA ESPERANZA REGIONAL ANCASHINA ""NUEVA ERA""",REGIDOR DISTRITAL,YNES MONICA,VERA,MEJIA,M
020402,ANCASH,CARHUAZ,ACOPAMPA,"MOVIMIENTO INDEPENDIENTE NUEVA ESPERANZA REGIONAL ANCASHINA ""NUEVA ERA""",REGIDOR DISTRITAL,JOSE ALBERTO,GUTIERREZ,SOLANO,M
020402,ANCASH,CARHUAZ,ACOPAMPA,"MOVIMIENTO INDEPENDIENTE NUEVA ESPERANZA REGIONAL ANCASHINA ""NUEVA ERA""",REGIDOR DISTRITAL,ROCIO CONCEPCION,CHACPI,LEON,M
020402,ANCASH,CARHUAZ,ACOPAMPA,"MOVIMIENTO INDEPENDIENTE NUEVA ESPERANZA REGIONAL ANCASHINA ""NUEVA ERA""",REGIDOR DISTRITAL,EDGAR ANTONIO,VEGA,ADVINCULA,M
020402,ANCASH,CARHUAZ,ACOPAMPA,PERU POSIBLE,ALCALDE DISTRITAL,JULIAN VICTOR,CHAVEZ,GRAZA,M
020402,ANCASH,CARHUAZ,ACOPAMPA,PERU POSIBLE,REGIDOR DISTRITAL,JUAN ERNESTO,QUITO,ANGELES,M
020402,ANCASH,CARHUAZ,ACOPAMPA,PERU POSIBLE,REGIDOR DISTRITAL,NERI DOLY,COLONIA,EVARISTO,M
020402,ANCASH,CARHUAZ,ACOPAMPA,PERU POSIBLE,REGIDOR DISTRITAL,FITER,FERRER,MENDOZA,M
020402,ANCASH,CARHUAZ,ACOPAMPA,PERU POSIBLE,REGIDOR DISTRITAL,NEMECIA,VILLON,DE RAMIREZ,F
020402,ANCASH,CARHUAZ,ACOPAMPA,PERU POSIBLE,REGIDOR DISTRITAL,DINA ESTEFANIA,FLORES,LUNA,F
020402,ANCASH,CARHUAZ,ACOPAMPA,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,ALCALDE DISTRITAL,NARCISO MARCELINO,PICON,GUERRERO,M
020402,ANCASH,CARHUAZ,ACOPAMPA,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,REGIDOR DISTRITAL,RUBY GERARDO,GRAZA,CHAVEZ,F
020402,ANCASH,CARHUAZ,ACOPAMPA,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,REGIDOR DISTRITAL,JORGE ELEODORO,MENDOZA,ARANIBAR,M
020402,ANCASH,CARHUAZ,ACOPAMPA,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,REGIDOR DISTRITAL,ERLINDA MAXIMINA,CHAVEZ,GONZALES,F
020402,ANCASH,CARHUAZ,ACOPAMPA,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,REGIDOR DISTRITAL,JAIME ANGEL,BARTOLO,ARTEAGA,M
020402,ANCASH,CARHUAZ,ACOPAMPA,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,REGIDOR DISTRITAL,EUGENIA MARTA,FIGUEROA,LUNA,F
020402,ANCASH,CARHUAZ,ACOPAMPA,MOVIMIENTO ACCION NACIONALISTA PERUANO,ALCALDE DISTRITAL,JUAN ORLANDO,LEIVA,PINTO,M
020402,ANCASH,CARHUAZ,ACOPAMPA,MOVIMIENTO ACCION NACIONALISTA PERUANO,REGIDOR DISTRITAL,RUIZ ALBERTO,MEJIA,CAPCHA,M
020402,ANCASH,CARHUAZ,ACOPAMPA,MOVIMIENTO ACCION NACIONALISTA PERUANO,REGIDOR DISTRITAL,GLADIS YOLANDA,MENDOZA,AQUIÑO,F
020402,ANCASH,CARHUAZ,ACOPAMPA,MOVIMIENTO ACCION NACIONALISTA PERUANO,REGIDOR DISTRITAL,FIDEL CIRILO,RODRIGUEZ,RODRIGUEZ,M
020402,ANCASH,CARHUAZ,ACOPAMPA,MOVIMIENTO ACCION NACIONALISTA PERUANO,REGIDOR DISTRITAL,ELMER YOEL,OYOLA,COLONIA,M
020402,ANCASH,CARHUAZ,ACOPAMPA,MOVIMIENTO ACCION NACIONALISTA PERUANO,REGIDOR DISTRITAL,ELVIRA VICTORIA,MOTA,CHAVEZ,F
020402,ANCASH,CARHUAZ,ACOPAMPA,FUERZA 2011,ALCALDE DISTRITAL,VICTOR,AVENDAÑO,ZAVALLA,M
020402,ANCASH,CARHUAZ,ACOPAMPA,FUERZA 2011,REGIDOR DISTRITAL,ELIZABETH SONIA,MONTAÑEZ,LAZARTE,F
020402,ANCASH,CARHUAZ,ACOPAMPA,FUERZA 2011,REGIDOR DISTRITAL,JUAN MANUEL,URBINO,GARCIA,M
020402,ANCASH,CARHUAZ,ACOPAMPA,FUERZA 2011,REGIDOR DISTRITAL,JAIME JOVENIL,ARANIBAR,REYES,M
020402,ANCASH,CARHUAZ,ACOPAMPA,FUERZA 2011,REGIDOR DISTRITAL,VILMA VIRREYNA,ARTEAGA,REYES,F
020402,ANCASH,CARHUAZ,ACOPAMPA,FUERZA 2011,REGIDOR DISTRITAL,JAIME MARQUEZ,LEYVA,PINTO,M
020402,ANCASH,CARHUAZ,ACOPAMPA,MOVIMIENTO REGIONAL INDEPENDIENTE CUENTA CONMIGO,ALCALDE DISTRITAL,DAMIAN FILIBERTO,CARRANZA,CERNA,M
020402,ANCASH,CARHUAZ,ACOPAMPA,MOVIMIENTO REGIONAL INDEPENDIENTE CUENTA CONMIGO,REGIDOR DISTRITAL,VERONICA ELIZABETH,PASION,FIGUEROA,F
020402,ANCASH,CARHUAZ,ACOPAMPA,MOVIMIENTO REGIONAL INDEPENDIENTE CUENTA CONMIGO,REGIDOR DISTRITAL,ALICIA EUGENIA,PAUCAR,MEJIA,F
020402,ANCASH,CARHUAZ,ACOPAMPA,MOVIMIENTO REGIONAL INDEPENDIENTE CUENTA CONMIGO,REGIDOR DISTRITAL,NELY CELESTINA,ÑIEBA,REYES,M
020402,ANCASH,CARHUAZ,ACOPAMPA,MOVIMIENTO REGIONAL INDEPENDIENTE CUENTA CONMIGO,REGIDOR DISTRITAL,RUBEN FREDDY,ROSARIO,PALA,M
020402,ANCASH,CARHUAZ,ACOPAMPA,MOVIMIENTO REGIONAL INDEPENDIENTE CUENTA CONMIGO,REGIDOR DISTRITAL,FAUSTO REYNALDO,SANTILLAN,TORRES,M
020402,ANCASH,CARHUAZ,ACOPAMPA,UNION POR EL PERU,ALCALDE DISTRITAL,JOVINO NIÑO,SANCHEZ,VALVAS,M
020402,ANCASH,CARHUAZ,ACOPAMPA,UNION POR EL PERU,REGIDOR DISTRITAL,JASINTO PABLO,APEÑA,DIAZ,M
020402,ANCASH,CARHUAZ,ACOPAMPA,UNION POR EL PERU,REGIDOR DISTRITAL,TEODOCIO RAUL,DOLORES,ANGELES,M
020402,ANCASH,CARHUAZ,ACOPAMPA,UNION POR EL PERU,REGIDOR DISTRITAL,ELIAS NAVARRO,DIAZ,LEON,M
020402,ANCASH,CARHUAZ,ACOPAMPA,UNION POR EL PERU,REGIDOR DISTRITAL,JULIA VICTORIA,SANCHEZ,MINAYA,F
020402,ANCASH,CARHUAZ,ACOPAMPA,UNION POR EL PERU,REGIDOR DISTRITAL,ANA MARGARITA,CANTU,SANTILLAN,F
020403,ANCASH,CARHUAZ,AMASHCA,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,MARCOS LUCAS,POPAYAN,PAUCAR,M
020403,ANCASH,CARHUAZ,AMASHCA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,RUFINO PEDRO,CHUCCHO,CHILENO,M
020403,ANCASH,CARHUAZ,AMASHCA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,ANGELES ISAQUIEL,RODRIGUEZ,TAMARA,M
020403,ANCASH,CARHUAZ,AMASHCA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,EUSEBIO,HUACANCA,ARANIBAR,M
020403,ANCASH,CARHUAZ,AMASHCA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,JESSICA FLORENTINA,SOLANO,ÑIVIN,F
020403,ANCASH,CARHUAZ,AMASHCA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,FLORA LUCINDA,BARTOLOME,CHILENO,F
020403,ANCASH,CARHUAZ,AMASHCA,SIEMPRE UNIDOS,ALCALDE DISTRITAL,LEONCIO JAIME,CADILLO,CHAPETON,M
020403,ANCASH,CARHUAZ,AMASHCA,SIEMPRE UNIDOS,REGIDOR DISTRITAL,RAUL DONATO,CRISOLO,CHAPETON,M
020403,ANCASH,CARHUAZ,AMASHCA,SIEMPRE UNIDOS,REGIDOR DISTRITAL,EDGAR GREGORIO,GONZALES,PEREZ,M
020403,ANCASH,CARHUAZ,AMASHCA,SIEMPRE UNIDOS,REGIDOR DISTRITAL,ZELIA LUSMILA,ESPINOZA,PEÑA,F
020403,ANCASH,CARHUAZ,AMASHCA,SIEMPRE UNIDOS,REGIDOR DISTRITAL,ORLANDO VICTOR,RIMEY,REYES,M
020403,ANCASH,CARHUAZ,AMASHCA,SIEMPRE UNIDOS,REGIDOR DISTRITAL,HILDA LILIANA,BALABARCA,VEGA,F
020403,ANCASH,CARHUAZ,AMASHCA,PERU POSIBLE,ALCALDE DISTRITAL,VICENTE MANUEL,MEJIA,ISIDRO,M
020403,ANCASH,CARHUAZ,AMASHCA,PERU POSIBLE,REGIDOR DISTRITAL,JUAN FRANCISCO,DIEGO,CRISOLO,M
020403,ANCASH,CARHUAZ,AMASHCA,PERU POSIBLE,REGIDOR DISTRITAL,DAVID FROILAN,CHILENO,CABALLERO,M
020403,ANCASH,CARHUAZ,AMASHCA,PERU POSIBLE,REGIDOR DISTRITAL,PEDRO FRANCISCO,CRISOLO,GONZALES,M
020403,ANCASH,CARHUAZ,AMASHCA,PERU POSIBLE,REGIDOR DISTRITAL,FLORINDA LUCILA,SOLANO,RODRIGUEZ,F
020403,ANCASH,CARHUAZ,AMASHCA,PERU POSIBLE,REGIDOR DISTRITAL,METLIN AYDE,GONZALES,ENRIQUEZ,M
020403,ANCASH,CARHUAZ,AMASHCA,MOVIMIENTO INDEPENDIENTE NUEVO DESTINO,ALCALDE DISTRITAL,VICTOR MODESTO,GONZALES,CRISOLO,M
020403,ANCASH,CARHUAZ,AMASHCA,MOVIMIENTO INDEPENDIENTE NUEVO DESTINO,REGIDOR DISTRITAL,EVARISTO ESPER,CHIUCA,TAMARA,M
020403,ANCASH,CARHUAZ,AMASHCA,MOVIMIENTO INDEPENDIENTE NUEVO DESTINO,REGIDOR DISTRITAL,FROILAN JUSTO,RIMEY,BARTOLOME,M
020403,ANCASH,CARHUAZ,AMASHCA,MOVIMIENTO INDEPENDIENTE NUEVO DESTINO,REGIDOR DISTRITAL,AURELIO,SOLANO,HUANSHA,M
020403,ANCASH,CARHUAZ,AMASHCA,MOVIMIENTO INDEPENDIENTE NUEVO DESTINO,REGIDOR DISTRITAL,MARIA LUCILA,JULCA,JULCA,F
020403,ANCASH,CARHUAZ,AMASHCA,MOVIMIENTO INDEPENDIENTE NUEVO DESTINO,REGIDOR DISTRITAL,LEYLA YOVANA,SOLANO,CHILENO,F
020403,ANCASH,CARHUAZ,AMASHCA,MOVIMIENTO ACCION NACIONALISTA PERUANO,ALCALDE DISTRITAL,ASUNCION ARMANDO,CHAPETON,JULCA,M
020403,ANCASH,CARHUAZ,AMASHCA,MOVIMIENTO ACCION NACIONALISTA PERUANO,REGIDOR DISTRITAL,JULIAN ELIAS,LEIVA,CHAVEZ,M
020403,ANCASH,CARHUAZ,AMASHCA,MOVIMIENTO ACCION NACIONALISTA PERUANO,REGIDOR DISTRITAL,ALEJANDRO PEDRO,SHOCUSH,QUESHIAC,M
020403,ANCASH,CARHUAZ,AMASHCA,MOVIMIENTO ACCION NACIONALISTA PERUANO,REGIDOR DISTRITAL,AIDEE VICTORIA,CADILLO,GARCIA,F
020403,ANCASH,CARHUAZ,AMASHCA,MOVIMIENTO ACCION NACIONALISTA PERUANO,REGIDOR DISTRITAL,WALTER MANUEL,SOTELO,CHUCCHU,M
020403,ANCASH,CARHUAZ,AMASHCA,MOVIMIENTO ACCION NACIONALISTA PERUANO,REGIDOR DISTRITAL,BERTILA DOMINGA,SOLANO,HUANSHA,F
020404,ANCASH,CARHUAZ,ANTA,SIEMPRE UNIDOS,ALCALDE DISTRITAL,ALBERTO YONY,QUIROZ,CASTILLO,M
020404,ANCASH,CARHUAZ,ANTA,SIEMPRE UNIDOS,REGIDOR DISTRITAL,PABLO TEODORO,GIRALDO,OBISPO,M
020404,ANCASH,CARHUAZ,ANTA,SIEMPRE UNIDOS,REGIDOR DISTRITAL,AMADO RUBEN,APOLINARIO,OROPEZA,M
020404,ANCASH,CARHUAZ,ANTA,SIEMPRE UNIDOS,REGIDOR DISTRITAL,FLORA ELENA,CHINCHAY,GIRALDO,F
020404,ANCASH,CARHUAZ,ANTA,SIEMPRE UNIDOS,REGIDOR DISTRITAL,FELICIANA ALEJANDRINA,GIRALDO,MINAYA,F
020404,ANCASH,CARHUAZ,ANTA,SIEMPRE UNIDOS,REGIDOR DISTRITAL,ANA MARIA,EVARISTO,MANRIQUE,F
020404,ANCASH,CARHUAZ,ANTA,UNION POR EL PERU,ALCALDE DISTRITAL,FORTUNATO,LOLI,PAREDES,M
020404,ANCASH,CARHUAZ,ANTA,UNION POR EL PERU,REGIDOR DISTRITAL,WILDER AMANCIO,CRESPIN,APOLINARIO,M
020404,ANCASH,CARHUAZ,ANTA,UNION POR EL PERU,REGIDOR DISTRITAL,BLANCA EDERINA,NORABUENA,QUITO,F
020404,ANCASH,CARHUAZ,ANTA,UNION POR EL PERU,REGIDOR DISTRITAL,JUAN SABINO,MORENO,HUARCA,M
020404,ANCASH,CARHUAZ,ANTA,UNION POR EL PERU,REGIDOR DISTRITAL,MAURO GAUDENCIO,GIRALDO,VIDAL,M
020404,ANCASH,CARHUAZ,ANTA,UNION POR EL PERU,REGIDOR DISTRITAL,YUDHIT ZULEMA,CASTILLO,GIRALDO,M
020404,ANCASH,CARHUAZ,ANTA,PARTIDO DEMOCRATICO SOMOS PERU,ALCALDE DISTRITAL,RONALD FRELIM,VELASQUEZ,DIAZ,M
020404,ANCASH,CARHUAZ,ANTA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,JORGE GABRIEL,CUPITAN,TADEO,M
020404,ANCASH,CARHUAZ,ANTA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,JAIME RAUL,APOLINARIO,OBISPO,M
020404,ANCASH,CARHUAZ,ANTA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,SILVESTRE PAULINO,CANTARO,APOLINARIO,M
020404,ANCASH,CARHUAZ,ANTA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,SEBASTIANA LUCIA,CRISPIN,FUENTES,F
020404,ANCASH,CARHUAZ,ANTA,PARTIDO DEMOCRATICO SOMOS PERU,REGIDOR DISTRITAL,MAGALY VICTINIA,GIRALDO,VEGA,F
020404,ANCASH,CARHUAZ,ANTA,PERU POSIBLE,ALCALDE DISTRITAL,CATALINO,GUERRERO,RODRIGUEZ,M
020404,ANCASH,CARHUAZ,ANTA,PERU POSIBLE,REGIDOR DISTRITAL,TEODORO SANTOS,ROSALES,CRESPIN,M
020404,ANCASH,CARHUAZ,ANTA,PERU POSIBLE,REGIDOR DISTRITAL,ALBERTO VICTORIANO,BARDALES,OBISPO,M
020404,ANCASH,CARHUAZ,ANTA,PERU POSIBLE,REGIDOR DISTRITAL,FLOR OLINDA,COCHACHIN,FLORES,F
020404,ANCASH,CARHUAZ,ANTA,PERU POSIBLE,REGIDOR DISTRITAL,FLORCITA MIRTHA,CANTARO,HUAMAN,F
020404,ANCASH,CARHUAZ,ANTA,PERU POSIBLE,REGIDOR DISTRITAL,FRANCISCO,VEGA,RAMIREZ,M
020404,ANCASH,CARHUAZ,ANTA,"MOVIMIENTO INDEPENDIENTE NUEVA ESPERANZA REGIONAL ANCASHINA ""NUEVA ERA""",ALCALDE DISTRITAL,FLAVIO DAVID,OBISPO,CRISPIN,M
020404,ANCASH,CARHUAZ,ANTA,"MOVIMIENTO INDEPENDIENTE NUEVA ESPERANZA REGIONAL ANCASHINA ""NUEVA ERA""",REGIDOR DISTRITAL,LUCIO ELOY,CANTARO,GIRALDO,M
020404,ANCASH,CARHUAZ,ANTA,"MOVIMIENTO INDEPENDIENTE NUEVA ESPERANZA REGIONAL ANCASHINA ""NUEVA ERA""",REGIDOR DISTRITAL,DELIA SANTA,CHAVEZ,TORO,F
020404,ANCASH,CARHUAZ,ANTA,"MOVIMIENTO INDEPENDIENTE NUEVA ESPERANZA REGIONAL ANCASHINA ""NUEVA ERA""",REGIDOR DISTRITAL,FRANCISCO FELIX,QUITO,PONCIANO,M
020404,ANCASH,CARHUAZ,ANTA,"MOVIMIENTO INDEPENDIENTE NUEVA ESPERANZA REGIONAL ANCASHINA ""NUEVA ERA""",REGIDOR DISTRITAL,JULIAN BALDOMERO,ALFARO,LUNA,M
020404,ANCASH,CARHUAZ,ANTA,"MOVIMIENTO INDEPENDIENTE NUEVA ESPERANZA REGIONAL ANCASHINA ""NUEVA ERA""",REGIDOR DISTRITAL,EDELVIRA FAUSTA,GIRALDO,LLIUYA,F
020404,ANCASH,CARHUAZ,ANTA,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,ALCALDE DISTRITAL,WALTER CIPRIANO,GIRALDO,MENDEZ,M
