ubigeo,departamento,provincia,distrito,organizacion_politica,cargo,nombres,apellido_paterno,apellido_materno,sexo
040125,AREQUIPA,AREQUIPA,YURA,"AREQUIPA, TRADICION Y FUTURO",REGIDOR DISTRITAL,DANIDSA,CAPIRA,SAMAYANI,F
040125,AREQUIPA,AREQUIPA,YURA,"AREQUIPA, TRADICION Y FUTURO",REGIDOR DISTRITAL,WILFREDO WILLIAN,RAMOS,TICONA,M
040125,AREQUIPA,AREQUIPA,YURA,AREQUIPA RENACE,ALCALDE DISTRITAL,MARIA INES,CHAVEZ,NUÑEZ,F
040125,AREQUIPA,AREQUIPA,YURA,AREQUIPA RENACE,REGIDOR DISTRITAL,ANA MARIA DEL CARMEN,GARCIA,DIAZ,F
040125,AREQUIPA,AREQUIPA,YURA,AREQUIPA RENACE,REGIDOR DISTRITAL,JUAN JULIO,PUMACCAJIA,CALA,M
040125,AREQUIPA,AREQUIPA,YURA,AREQUIPA RENACE,REGIDOR DISTRITAL,LUIS ALBERTO,MORALES,ROMERO,M
040125,AREQUIPA,AREQUIPA,YURA,AREQUIPA RENACE,REGIDOR DISTRITAL,MARCELINO,VEGA,CALIZAYA,M
040125,AREQUIPA,AREQUIPA,YURA,AREQUIPA RENACE,REGIDOR DISTRITAL,IRIS ELIZABETH,VARGAS,MAMANI,F
040125,AREQUIPA,AREQUIPA,YURA,FUERZA DEMOCRATICA,ALCALDE DISTRITAL,JESUS,ACO,CALDERON,M
040125,AREQUIPA,AREQUIPA,YURA,FUERZA DEMOCRATICA,REGIDOR DISTRITAL,MANUEL JAVIER,VERA,FALCONI,M
040125,AREQUIPA,AREQUIPA,YURA,FUERZA DEMOCRATICA,REGIDOR DISTRITAL,RUTH ZARELA,ARANA,BENITEZ,F
040125,AREQUIPA,AREQUIPA,YURA,FUERZA DEMOCRATICA,REGIDOR DISTRITAL,NORMA RAQUEL,ARIZAGA,LUQUE,F
040125,AREQUIPA,AREQUIPA,YURA,FUERZA DEMOCRATICA,REGIDOR DISTRITAL,MARIA ELENA,MANSILLA,GARATE,F
040125,AREQUIPA,AREQUIPA,YURA,FUERZA DEMOCRATICA,REGIDOR DISTRITAL,FERNANDO RAMIRO REVOLLAR,CHOQUE,GONZALES,M
040125,AREQUIPA,AREQUIPA,YURA,MOVIMIENTO NUEVA IZQUIERDA,ALCALDE DISTRITAL,EDUARDO FELIX,FUENTES,NINA,M
040125,AREQUIPA,AREQUIPA,YURA,MOVIMIENTO NUEVA IZQUIERDA,REGIDOR DISTRITAL,NICEFORO NICOLAS,SOLIS,ROJO,M
040125,AREQUIPA,AREQUIPA,YURA,MOVIMIENTO NUEVA IZQUIERDA,REGIDOR DISTRITAL,MILGUAR MARIO,SULLO,CABANA,M
040125,AREQUIPA,AREQUIPA,YURA,MOVIMIENTO NUEVA IZQUIERDA,REGIDOR DISTRITAL,HAYDEE YSABEL,CONDORI,APAZA,F
040125,AREQUIPA,AREQUIPA,YURA,MOVIMIENTO NUEVA IZQUIERDA,REGIDOR DISTRITAL,JOSE WILFREDO,CUBA,FUENTES,M
040125,AREQUIPA,AREQUIPA,YURA,MOVIMIENTO NUEVA IZQUIERDA,REGIDOR DISTRITAL,LINDA,MUÑOZ,COLLANTES,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,FUERZA DEMOCRATICA,ALCALDE DISTRITAL,OSCAR ALFREDO,AYALA,ARENAS,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,FUERZA DEMOCRATICA,REGIDOR DISTRITAL,PEDRO EDWIN,MARTINEZ,TALAVERA,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,FUERZA DEMOCRATICA,REGIDOR DISTRITAL,YBETH YESSELEN,CHIRINOS,ZEGARRA,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,FUERZA DEMOCRATICA,REGIDOR DISTRITAL,JOSE LUIS,LLANO,QUISPE,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,FUERZA DEMOCRATICA,REGIDOR DISTRITAL,JOSE ADHEMIR,VILLANUEVA,PONCE,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,FUERZA DEMOCRATICA,REGIDOR DISTRITAL,CASCELY WILLIAMS,CALIZAYA,MAMANI,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,FUERZA DEMOCRATICA,REGIDOR DISTRITAL,LUIS ERNESTO,NUÑEZ,SALDIVAR,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,FUERZA DEMOCRATICA,REGIDOR DISTRITAL,JOSE HUMBERTO,ARANDA,REJAS,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,FUERZA DEMOCRATICA,REGIDOR DISTRITAL,ZORAIDA ROXANA,TEJADA,SOTO,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,FUERZA DEMOCRATICA,REGIDOR DISTRITAL,PEREGRINA MARINA PERALTA,DE,NIETO,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,PARTIDO NACIONALISTA PERUANO,ALCALDE DISTRITAL,WALTER ALFREDO,BALDEON,DIAZ,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,PARTIDO NACIONALISTA PERUANO,REGIDOR DISTRITAL,HUMBERTO JESUS,LAZO,ALONZO,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,PARTIDO NACIONALISTA PERUANO,REGIDOR DISTRITAL,JOAQUIN,CASA,RUIZ,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,PARTIDO NACIONALISTA PERUANO,REGIDOR DISTRITAL,LESLIE CAROL,CHIRINOS,GUTIERREZ,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,PARTIDO NACIONALISTA PERUANO,REGIDOR DISTRITAL,YULIA MARUSIA,CAYO,ORTEGA,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,PARTIDO NACIONALISTA PERUANO,REGIDOR DISTRITAL,JOSE,MEDINA,ACUÑA,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,PARTIDO NACIONALISTA PERUANO,REGIDOR DISTRITAL,GLORIA BERTHA,MASIAS,QUISPE,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,PARTIDO NACIONALISTA PERUANO,REGIDOR DISTRITAL,GREGORIA NATIVIDAD,LLACSA,CAMAC,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,PARTIDO NACIONALISTA PERUANO,REGIDOR DISTRITAL,REMIGIO,CASILLA,CHIRE,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,PARTIDO NACIONALISTA PERUANO,REGIDOR DISTRITAL,WALTER SEGUNDO,HOLGADO,JAQUIS,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,OBRAS Y DESARROLLO DEL DISTRITO DE MARIANO MELGAR,ALCALDE DISTRITAL,JOAQUIN G.,PERALTA,GUTIERREZ,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,OBRAS Y DESARROLLO DEL DISTRITO DE MARIANO MELGAR,REGIDOR DISTRITAL,LUIS ALBERTO RIVERA,DEL,CARPIO,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,OBRAS Y DESARROLLO DEL DISTRITO DE MARIANO MELGAR,REGIDOR DISTRITAL,MAURO CLEOFE,BERROA,PALO,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,OBRAS Y DESARROLLO DEL DISTRITO DE MARIANO MELGAR,REGIDOR DISTRITAL,PAOLA GLADYS,ROBLES,BORDA,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,OBRAS Y DESARROLLO DEL DISTRITO DE MARIANO MELGAR,REGIDOR DISTRITAL,AUDBERTO YSMAEL,GAMERO,OVIEDO,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,OBRAS Y DESARROLLO DEL DISTRITO DE MARIANO MELGAR,REGIDOR DISTRITAL,JUANA ONOFRA MENDOZA,DE,GOMEZ,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,OBRAS Y DESARROLLO DEL DISTRITO DE MARIANO MELGAR,REGIDOR DISTRITAL,MAX EDSON,NIETO,PERALTA,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,OBRAS Y DESARROLLO DEL DISTRITO DE MARIANO MELGAR,REGIDOR DISTRITAL,JORGE FRANCISCO,CHAMBI,CASTILLO,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,OBRAS Y DESARROLLO DEL DISTRITO DE MARIANO MELGAR,REGIDOR DISTRITAL,MARIA ELIZABETH,LLAMOSAS,CARPIO,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,OBRAS Y DESARROLLO DEL DISTRITO DE MARIANO MELGAR,REGIDOR DISTRITAL,CYNTHIA LORENA,IBEROS,QUISPE,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,JUNTOS POR EL SUR,ALCALDE DISTRITAL,ADELA APOLONIA,ARRATIA,BARRANTES,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,JUNTOS POR EL SUR,REGIDOR DISTRITAL,ALEJANDRO JUAN,NUÑEZ,CARPIO,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,JUNTOS POR EL SUR,REGIDOR DISTRITAL,JACQUELINE,GORBEÑA,PINEDO,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,JUNTOS POR EL SUR,REGIDOR DISTRITAL,RONALD ALBERTO,CRUZ,ACHIRCANA,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,JUNTOS POR EL SUR,REGIDOR DISTRITAL,JENY ESTEFANIA,MOLINA,PORTILLO,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,JUNTOS POR EL SUR,REGIDOR DISTRITAL,CARLOS JACINTO,HUAYTA,CUELLAR,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,JUNTOS POR EL SUR,REGIDOR DISTRITAL,ROMULO OSCAR,HERRERA,ALCANTARA,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,JUNTOS POR EL SUR,REGIDOR DISTRITAL,NILDA FRANCIA,SARMIENTO,GONGORA,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,JUNTOS POR EL SUR,REGIDOR DISTRITAL,ISAAC JESUS,VALDIVIA,SALINAS,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,JUNTOS POR EL SUR,REGIDOR DISTRITAL,MARIA MINERVA,MIRANDA,ANTEZANA,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,"AREQUIPA, TRADICION Y FUTURO",ALCALDE DISTRITAL,HECTOR HUGO,HERRERA,HERRERA,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,"AREQUIPA, TRADICION Y FUTURO",REGIDOR DISTRITAL,WALTER GENRRY,HUARANCA,SEGOVIA,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,"AREQUIPA, TRADICION Y FUTURO",REGIDOR DISTRITAL,DAMIANA HAIDEE,LEON,FLORES,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,"AREQUIPA, TRADICION Y FUTURO",REGIDOR DISTRITAL,ROBERTO PEDRO,HUAMANI,BERNAL,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,"AREQUIPA, TRADICION Y FUTURO",REGIDOR DISTRITAL,JUAN VIDAL,ARENAS,PINTO,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,"AREQUIPA, TRADICION Y FUTURO",REGIDOR DISTRITAL,MARIO NESTOR,GONZALES,PAJA,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,"AREQUIPA, TRADICION Y FUTURO",REGIDOR DISTRITAL,WILBERT MANUEL,MUÑOZ,BUSTINZA,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,"AREQUIPA, TRADICION Y FUTURO",REGIDOR DISTRITAL,ISABEL ANDRADE,DE,HALLASI,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,"AREQUIPA, TRADICION Y FUTURO",REGIDOR DISTRITAL,DIANA RAQUEL,HUANCOLLO,SUCAPUCA,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,"AREQUIPA, TRADICION Y FUTURO",REGIDOR DISTRITAL,JUAN CARLOS,TTITO,CRISTOBAL,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,PARTIDO APRISTA PERUANO,ALCALDE DISTRITAL,JORGE LUIS,SUCLLA,MEDINA,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,JOHN BONIFACIO,SUTA,FARFAN,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,HUGO RICHARD BABILONIA DE,LA,CRUZ,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,NOEL RICCI,PARIA,VILLANUEVA,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,JUAN PEDRO,QUISUYUPANQUI,YANQUI,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,LUZ MARINA,TAPIA,PAUCCAR,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,CAROL VERONIKA,SOTO,RODRIGUEZ,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,CAROL PAMELA,YABARRENA,TORRES,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,MARY LUZ,CHOQUEPATA,TITO,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,PARTIDO APRISTA PERUANO,REGIDOR DISTRITAL,LILY GIOVANA YAÑEZ,DE,PACHECO,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,ALCALDE DISTRITAL,ALEJANDRINA CASAPINO LOPEZ,DE,HAYTARA,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,REGIDOR DISTRITAL,DANIEL,GILES,APAZA,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,REGIDOR DISTRITAL,ERASMO JORGE,GUZMAN,HERNANI,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,REGIDOR DISTRITAL,LIZBETH PAOLA,PERALTA,PAMPA,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,REGIDOR DISTRITAL,EPIFANIA LIBIA,PATIÑO,ABREGO,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,REGIDOR DISTRITAL,ROBERTO CARLOS,LUNA,CHAMBI,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,REGIDOR DISTRITAL,VIDAL CECILIO,CASTRO,RODRIGUEZ,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,REGIDOR DISTRITAL,SILVIA JUANA,FLORES,BARRIGA,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,REGIDOR DISTRITAL,JULIO,MACHACA,YANA,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,REGIDOR DISTRITAL,PEDRO LUIS,PAREDES,CALLE,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,AREQUIPA DESARROLLO TOTAL,ALCALDE DISTRITAL,FRANKLIN TEOBALDO,LOPEZ,RIVERA,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,AREQUIPA DESARROLLO TOTAL,REGIDOR DISTRITAL,RUFO DENIS,ALMANZA,ARRATEA,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,AREQUIPA DESARROLLO TOTAL,REGIDOR DISTRITAL,EDSON JOSE,HERRERA,GARAY,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,AREQUIPA DESARROLLO TOTAL,REGIDOR DISTRITAL,NESTOR ALFREDO,GONZALES,PONCE,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,AREQUIPA DESARROLLO TOTAL,REGIDOR DISTRITAL,FAUSTINO FREDY,BARLETTI,VASQUEZ,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,AREQUIPA DESARROLLO TOTAL,REGIDOR DISTRITAL,SOLEDAD FRANCISCA,CUNO,ZAMATA,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,AREQUIPA DESARROLLO TOTAL,REGIDOR DISTRITAL,CEFERINO,MAMANI,PUMACHAPI,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,AREQUIPA DESARROLLO TOTAL,REGIDOR DISTRITAL,JULIA AMALIA CERVANTES,DE,VALDIVIA,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,AREQUIPA DESARROLLO TOTAL,REGIDOR DISTRITAL,CARLOS LUIS,QUISPE,CHURATA,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,AREQUIPA DESARROLLO TOTAL,REGIDOR DISTRITAL,ANDREA,NUÑEZ,URDAY,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,UNION POR EL PERU,ALCALDE DISTRITAL,JULIO NEMECIO,PACHECO,BERNAOLA,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,UNION POR EL PERU,REGIDOR DISTRITAL,BENITO,BORJA,RODRIGUEZ,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,UNION POR EL PERU,REGIDOR DISTRITAL,NESTOR HUGO,GUZMAN,MOSTAJO,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,UNION POR EL PERU,REGIDOR DISTRITAL,HILDA,GELDRES,SANCHEZ,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,UNION POR EL PERU,REGIDOR DISTRITAL,MIRIAN YANETTE,FLORES,TEJADA,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,UNION POR EL PERU,REGIDOR DISTRITAL,DONATO MAURO,DUEÑAS,QUISPE,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,UNION POR EL PERU,REGIDOR DISTRITAL,HELGA KARINA,ARCE,CERVANTES,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,UNION POR EL PERU,REGIDOR DISTRITAL,JOHN LEONCIO,CAPA,GUTIERREZ,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,UNION POR EL PERU,REGIDOR DISTRITAL,AUREA,MENDOZA,ENRIQUEZ,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,UNION POR EL PERU,REGIDOR DISTRITAL,MAGDALENA,DIAZ,CONDORI,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,ACCION POPULAR,ALCALDE DISTRITAL,SENEN AUGUSTO DEL,CASTILLO,VALDIVIA,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,ACCION POPULAR,REGIDOR DISTRITAL,MARCOS RIGOBERTO DEL,CARPIO,CORRALES,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,ACCION POPULAR,REGIDOR DISTRITAL,JOHN,ANCO,HUARACHE,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,ACCION POPULAR,REGIDOR DISTRITAL,EDWIN JAVIER,MARTINEZ,CONCHA,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,ACCION POPULAR,REGIDOR DISTRITAL,WASHINGTON WILFREDO,OCHOA,GONZALES,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,ACCION POPULAR,REGIDOR DISTRITAL,LUIS FERNANDO,MONZON,AGUILAR,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,ACCION POPULAR,REGIDOR DISTRITAL,MARIA CONSUELO MALAGA,DE,CARPIO,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,ACCION POPULAR,REGIDOR DISTRITAL,EDGAR MAURICIO,REINA,CUEVAS,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,ACCION POPULAR,REGIDOR DISTRITAL,PATRICIA GIOVANNA,BARRAZA,YAURI,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,ACCION POPULAR,REGIDOR DISTRITAL,KATHERINE GUISELA,TORRES,MENDOZA,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,ALIANZA PARA EL PROGRESO,ALCALDE DISTRITAL,JUAN ESTEBAN ZENON,ORIHUELA,FERNANDEZ,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,WALTER FRANCISCO,CHACON,GUEVARA,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,ROY ROBERTO,VELIZ,PINTO,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,ANDRES,BENAVENTE,EQUIAPAZA,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,CARLOS,SEGOVIA,VALDIVIA,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,MASSIEL PAMELA,GUTIERREZ,TICONA,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,JUDITH,MORALES,HUACOTO,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,REYNA CINTHYA,QUISPE,QUISPE,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,OCTAVIO DANTE DE LA,CRUZ,COSI,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,ALIANZA PARA EL PROGRESO,REGIDOR DISTRITAL,EDDA ELEONORA,ACOSTA,ALANYA,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,AREQUIPA RENACE,ALCALDE DISTRITAL,CARMEN CONCEPCION,SOLIS,GUTIERREZ,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,AREQUIPA RENACE,REGIDOR DISTRITAL,ELARD,VALENCIA,CHAVEZ,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,AREQUIPA RENACE,REGIDOR DISTRITAL,MERCEDES AMPARO,MALAGA,MORALES,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,AREQUIPA RENACE,REGIDOR DISTRITAL,JORGE ERNESTO,LOPEZ,ANCASI,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,AREQUIPA RENACE,REGIDOR DISTRITAL,LUIS ALBERTO,EGUIA,ROJAS,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,AREQUIPA RENACE,REGIDOR DISTRITAL,EMMA ELOINA ESCALANTE CANALES,DE,CALDERON,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,AREQUIPA RENACE,REGIDOR DISTRITAL,FERNANDO MANUEL,ANCHANTE,SIMBORTH,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,AREQUIPA RENACE,REGIDOR DISTRITAL,DELIA,ARIZAPANA,QUISPE,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,AREQUIPA RENACE,REGIDOR DISTRITAL,VANESSA MILUSKA,OJEDA,SIMBORTH,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,AREQUIPA RENACE,REGIDOR DISTRITAL,FERNANDO ISIDORHE,PINTO,DAVILA,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,SURGE MARIANO MELGAR,ALCALDE DISTRITAL,ARNALDO,PINTO,CUADROS,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,SURGE MARIANO MELGAR,REGIDOR DISTRITAL,WILBERT ENRIQUE,RAMOS,BIGORIA,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,SURGE MARIANO MELGAR,REGIDOR DISTRITAL,OSCAR SANTIAGO,URDAY,HUARILLOCLLA,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,SURGE MARIANO MELGAR,REGIDOR DISTRITAL,BENITO JUAN,PAREDES,POLANCO,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,SURGE MARIANO MELGAR,REGIDOR DISTRITAL,CHRISTIAN ARNALDO,PINTO,RIVERA,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,SURGE MARIANO MELGAR,REGIDOR DISTRITAL,CORCINA,TAPIA,AYALA,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,SURGE MARIANO MELGAR,REGIDOR DISTRITAL,FLAVIO,CONDORI,QUISPE,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,SURGE MARIANO MELGAR,REGIDOR DISTRITAL,LELIS CARMELA,QUISPE,ANCO,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,SURGE MARIANO MELGAR,REGIDOR DISTRITAL,EDWIN JUAN,RODRIGUEZ,CARDENAS,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,SURGE MARIANO MELGAR,REGIDOR DISTRITAL,MARIA ALEJANDRA,RODRIGUEZ,VILCHEZ,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,DEMOCRACIA CIVICA PARA EL DESARROLLO,ALCALDE DISTRITAL,JUAN IGNACIO GARCIA,GODOS,BRICEÑO,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,DEMOCRACIA CIVICA PARA EL DESARROLLO,REGIDOR DISTRITAL,PABLO AMADOR,AMADO,MENDOZA,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,DEMOCRACIA CIVICA PARA EL DESARROLLO,REGIDOR DISTRITAL,FLORA PAULA ZEGARRA,DE,CALLO,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,DEMOCRACIA CIVICA PARA EL DESARROLLO,REGIDOR DISTRITAL,ELVIA GUILLERMINA REVILLA MORALES VDA,DE,APAZA,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,DEMOCRACIA CIVICA PARA EL DESARROLLO,REGIDOR DISTRITAL,JUDITH TOMASA,CACERES,CHILQUE,F
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,DEMOCRACIA CIVICA PARA EL DESARROLLO,REGIDOR DISTRITAL,MARIANO PEDRO,VELASQUEZ,ZAPANA,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,DEMOCRACIA CIVICA PARA EL DESARROLLO,REGIDOR DISTRITAL,EIFFER ANIBAL,HIDALGO,RAMIREZ,M
040126,AREQUIPA,AREQUIPA,MARIANO MELGAR,DEMOCRACIA CIVICA PARA EL DESARROLLO,REGIDOR DISTRITAL,ELIZABETH PATRICIA,ALVAREZ,RIVERA,F
